Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Please select your Field Consultant ID. ,Which cohort is this Fellow a member of?,Please select the Cohort 27 Fellow ID that corresponds to the Fellow you observed.,Please select the Cohort 28 Fellow ID that corresponds to the Fellow you observed.,Please enter the school DBN as a letter and 3-digit number (e.g. X232 or K021),K:Please enter the grade level(s) of the observed lesson. Select all that apply. ,1:Please enter the grade level(s) of the observed lesson. Select all that apply. ,2:Please enter the grade level(s) of the observed lesson. Select all that apply. ,3:Please enter the grade level(s) of the observed lesson. Select all that apply. ,4:Please enter the grade level(s) of the observed lesson. Select all that apply. ,5:Please enter the grade level(s) of the observed lesson. Select all that apply. ,6:Please enter the grade level(s) of the observed lesson. Select all that apply. ,7:Please enter the grade level(s) of the observed lesson. Select all that apply. ,8:Please enter the grade level(s) of the observed lesson. Select all that apply. ,9:Please enter the grade level(s) of the observed lesson. Select all that apply. ,10:Please enter the grade level(s) of the observed lesson. Select all that apply. ,11:Please enter the grade level(s) of the observed lesson. Select all that apply. ,12:Please enter the grade level(s) of the observed lesson. Select all that apply. ,"CTT/ICT:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","Self-contained:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","SETTS:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","D75:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","N/A:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","What is the Fellow’s assigned university subject area? (Please select the subject they are training in at their university, NOT the subject they are teaching during this observation.)",What was the date of this observation?,1a: :Please record your observation rating for component 1a: Demonstrating Knowledge of Content and Pedagogy.,1c::Please record your observation rating for component 1c: Setting Instructional Outcomes.,1e::Please record your observation rating for component 1e: Designing Coherent Instruction.,Comments for Domain 1,2b: :Please record your observation rating for component 2b: Establishing a Culture for Learning.,2c::Please record your observation rating for component 2c: Managing Classroom Procedures.,2d::Please record your observation rating for component 2d: Managing Student Behavior.,Comments for Domain 2,3b::Please record your observation rating for component 3b: Using Questioning and Discussion Techniques.,3c::Please record your observation rating for component 3c: Engaging Students in Learning.,3d::Please record your observation rating for component 3d: Using Assessment in Instruction.,Comments for Domain 3,4a::Please record your observation rating for component 4a: Reflecting on Teaching.,Comments for Domain 4,How effective do you believe this Fellow is compared to other teachers with similar experience (eg- first year Fellows compared to other first year teachers)?,URL Redirect
54,2/20/2017 15:20,2/20/2017 15:26,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487621988_58ab4f642b8811.22524175,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,74.71.147.69,-74.15249634,40.59579849,United States,Staten Island,NY,10314,1176,Cohort 27,51079,,k187,,,,,,,6,7,8,,,,,,,,,,Science,2/2/2017,Effective,Effective,Effective+,,Effective+,Effective+,Effective+,,Effective+,Effective+,Effective+,,Effective,,Above Average,
55,2/20/2017 15:27,2/20/2017 15:37,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487622430_58ab511e5aa798.12636809,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,74.71.147.69,-74.15249634,40.59579849,United States,Staten Island,NY,10314,1176,Cohort 27,51154,,k721,,,,,,,,,,,10,11,,,,,D75,,Special Education - D75,2/3/2017,Effective,Developing+,Developing+,,Effective,Developing+,Effective,,Effective,Developing+,Developing+,,Effective,,Average,
56,2/21/2017 9:37,2/21/2017 9:42,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487687839_58ac509f1a7ca5.59240640,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 AOL/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 AOL/9.8 AOLBuild/4346.2019.US Safari/537.36",,50.140.59.81,-80.06639862,26.52529907,United States,Boynton Beach,FL,33425,956,Cohort 27,50305,,Q721,,,,,,,,,,9,10,,,,,,D75,,Special Education - D75,2/16/2017,Highly Effective,Highly Effective,Highly Effective,Excellent planner based on formal and informal assessments..,Highly Effective,Highly Effective,Highly Effective,"Warm, welcoming classroom atmosphere.  Excellent behavior management.",Effective+,Effective+,Highly Effective,"All students participate and more importantly, are engaged.  Assessment is an integral part of all planning and preparation.",Highly Effective,Eager for feedback and self improvement.,Top 10%,
57,2/22/2017 9:07,2/22/2017 9:12,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487772417_58ad9b01429a92.17467122,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 AOL/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 AOL/9.8 AOLBuild/4346.2019.US Safari/537.36",,50.140.59.81,-80.06639862,26.52529907,United States,Boynton Beach,FL,33425,956,Cohort 27,50351,,Q009,,,,,,,6,7,,,,,,,,,D75,,Special Education - D75,1/27/2017,Effective+,Effective+,Effective+,Very good assessment based planning.,Effective,Effective+,Highly Effective,Little loss of instructional time.  Behavior issues are dealt with effectively.,Effective,Effective,Effective,Assessment is an integral part of the planning process.,Highly Effective,Eager for and responsive to critique of lesson.,Above Average,
58,2/22/2017 11:10,2/22/2017 11:15,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487779855_58adb80f10fca8.77518534,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 AOL/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 AOL/9.8 AOLBuild/4346.2019.US Safari/537.36",,50.140.59.81,-80.06639862,26.52529907,United States,Boynton Beach,FL,33425,956,Cohort 27,51040,,Q224,,,,,,5,6,,,,,,,,,,D75,,Special Education - D75,1/30/2017,Effective,Developing+,Developing+,Lesson planning can be strengthened to include more information and specific procedures.,Effective,Effective,Developing+,More attention needs to be given to random behaviors.,Effective,Developing+,Effective,Classroom discussions are nicely facilitated.,Effective+,Accepts critique and suggestions.,Average,
59,2/23/2017 8:25,2/23/2017 8:35,Complete,,,,English,https://mail.google.com/mail/u/0/,https://mail.google.com/mail/u/0/,1487856276_58aee2944eac68.08114261,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,69.116.242.73,-73.79540253,40.98830032,United States,Scarsdale,NY,10583,2069,Cohort 27,50465,,X168,,1,2,,,,,,,,,,,,Self-contained,,D75,,Special Education - D75,1/11/2017,Effective+,Effective,Effective,,Effective+,Effective+,Effective+,,Effective,Effective,Effective,,Effective,,Above Average,
60,2/23/2017 8:36,2/23/2017 8:45,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487857015_58aee5771baa89.60265805,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,69.116.242.73,-73.79540253,40.98830032,United States,Scarsdale,NY,10583,2069,Cohort 27,50554,,X168,K,1,,,,,,,,,,,,,Self-contained,,D75,,Special Education - D75,1/11/2017,Effective,Developing+,Developing+,,Effective,Effective,Effective,,Effective,Developing+,Developing+,,Effective,,Average,
61,2/23/2017 8:46,2/23/2017 8:50,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487857556_58aee79404b320.04289165,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,69.116.242.73,-73.79540253,40.98830032,United States,Scarsdale,NY,10583,2069,Cohort 27,50868,,X168,,1,2,,,,,,,,,,,,Self-contained,,D75,,Special Education - D75,1/11/2017,Developing+,Developing+,Developing+,,Effective,Developing+,Effective,,Effective,Developing+,Developing+,,Effective,,Average,
62,2/23/2017 8:50,2/23/2017 9:00,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487857823_58aee89f674d28.49989475,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,69.116.242.73,-73.79540253,40.98830032,United States,Scarsdale,NY,10583,2069,Cohort 27,50203,,X252,,,,,,,,,,,10,,,,Self-contained,,,,Special Education - D75,1/19/2017,Effective,Effective,Effective,,Effective,Developing+,Developing+,,Effective,Effective,Effective,,Effective,,Above Average,
63,2/23/2017 9:01,2/23/2017 9:10,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487858506_58aeeb4a781865.80166553,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,69.116.242.73,-73.79540253,40.98830032,United States,Scarsdale,NY,10583,2069,Cohort 27,50118,,X176,K,1,,,,,,,,,,,,,Self-contained,,D75,,Special Education - D75,1/12/2017,Effective,Developing+,Developing+,,Developing+,Developing+,Effective,,Developing+,Developing+,Developing+,,Effective,,Average,
64,2/23/2017 9:10,2/23/2017 9:19,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487859050_58aeed6a771155.97635781,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,69.116.242.73,-73.79540253,40.98830032,United States,Scarsdale,NY,10583,2069,Cohort 27,50127,,X176,,,,,,,,,,9,10,,,,Self-contained,,D75,,Special Education - D75,2/15/2017,Developing+,Developing+,Developing+,,Effective,Effective,Effective,,Developing+,Developing+,Developing+,,Developing+,,Average,
65,2/23/2017 9:20,2/23/2017 9:28,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487859600_58aeef90c3b1e2.01618274,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,69.116.242.73,-73.79540253,40.98830032,United States,Scarsdale,NY,10583,2069,Cohort 28,,51204,X176,,,,,,,,,,,10,,,,Self-contained,,D75,,Special Education - D75,2/13/2017,Developing,Developing,Developing,,Developing+,Developing,Developing+,,Developing+,Developing+,Developing,,Developing+,,Average,
66,2/23/2017 9:28,2/23/2017 9:34,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487860093_58aef17d5ddbc6.61360286,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,69.116.242.73,-73.79540253,40.98830032,United States,Scarsdale,NY,10583,2069,Cohort 28,,51229,X176,,,,,,,,,,9,10,,,,Self-contained,,D75,,Special Education - D75,2/15/2017,Developing,Developing,Developing,,Developing+,Developing,Developing+,,Developing,Developing,Developing,,Developing+,,Average,
67,2/23/2017 9:35,2/23/2017 9:41,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1487860497_58aef3111f73b9.24289332,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,69.116.242.73,-73.79540253,40.98830032,United States,Scarsdale,NY,10583,2069,Cohort 28,,51217,X176,,,,,,,,,,9,,,,,Self-contained,,D75,,Special Education - D75,2/13/2017,Developing,Developing,Developing,,Developing,Developing,Developing,,Developing,Developing,Developing,,Developing,,Average,
71,2/27/2017 17:02,2/27/2017 17:09,Complete,,,,English,https://mail.google.com/mail/ca/u/0/?ui=2&ik=d36864fd5c&view=pt&search=inbox&th=15a290d0b085c159&sim,https://mail.google.com/mail/ca/u/0/?ui=2&ik=d36864fd5c&view=pt&search=inbox&th=15a290d0b085c159&siml=15a290d0b085c159&siml=15a8152233387829,1488232965_58b4a2051d97e0.48089082,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.41.145.74,-73.58139801,40.75699997,United States,Westbury,NY,11590,1776,Cohort 27,51137,,97K140,,,,3,4,5,,,,,,,,,Self-contained,,,,Special Education,2/2/2017,Developing+,Developing+,Developing+,He continues to demonstrate improvement since the first visit.,Developing+,Developing+,Developing+,Continues to improve!,Developing+,Developing+,Developing+,Gives 100 o/o all the time!,Developing+,Becoming introspective!,Average,
72,2/27/2017 17:09,2/27/2017 18:09,Complete,,,,English,https://mail.google.com/mail/ca/u/0/?ui=2&ik=d36864fd5c&view=pt&search=inbox&th=15a290d0b085c159&sim,https://mail.google.com/mail/ca/u/0/?ui=2&ik=d36864fd5c&view=pt&search=inbox&th=15a290d0b085c159&siml=15a290d0b085c159&siml=15a8152233387829,1488233396_58b4a3b499f7e1.09390635,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.41.145.74,-73.58139801,40.75699997,United States,Westbury,NY,11590,1776,Cohort 27,50366,,97M094,,,,3,4,5,,,,,,,,,Self-contained,,,,Special Education,2/8/2017,Developing+,Developing+,Developing+,She must gain greater knowledge of the subject areas being taught.,Developing+,Developing+,Developing+,Good rapport with the children and classroom management is usually good.,Developing,Developing+,Developing,She is struggling with the material she has been mandated to teach the children.  She must learn to modify instruction to meet the varied needs of the pupils.,Developing,She must become introspective and develop strategies to meet the needs of the kids.,Below Average,
73,2/27/2017 18:09,2/27/2017 18:17,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1488236988_58b4b1bc713922.70956307,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.41.145.74,-73.58139801,40.75699997,United States,Westbury,NY,11590,1776,Cohort 28,,51198,97K140,,,,,,,,7,,,,,,,Self-contained,,,,Special Education,2/2/2017,Developing+,Developing+,Developing+,Poised and confident!,Developing+,Developing+,Effective,Great rapport with the children and they are benefitting from the instruction and structure he has put into place.,Developing+,Developing+,Developing+,Receptive to suggestions.  Strives for excellence!,Developing+,Introspective!,Above Average,
74,2/27/2017 18:17,2/27/2017 18:25,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1488237458_58b4b392aba5c3.57315368,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.41.145.74,-73.58139801,40.75699997,United States,Westbury,NY,11590,1776,Cohort 28,,51211,97K369,,,,,,,,7,8,,,,,,Self-contained,,,,Special Education,2/6/2017,Developing+,Developing+,Developing+,She has captured the interest of the children.,Developing+,Developing+,Developing+,She has established a culture for learning and the children are responding in a positive manner to her.,Developing+,Developing+,Developing+,She is working on time management.,Developing+,she has the ability to improve with additional experience.,Average,
76,2/27/2017 19:41,2/27/2017 19:59,Complete,,,,English,https://mail.google.com/mail/ca/u/0/?ui=2&ik=d36864fd5c&view=pt&search=inbox&th=15a290d0b085c159&sim,https://mail.google.com/mail/ca/u/0/?ui=2&ik=d36864fd5c&view=pt&search=inbox&th=15a290d0b085c159&siml=15a290d0b085c159&siml=15a8152233387829,1488242473_58b4c729a74b11.63386681,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.41.145.74,-73.58139801,40.75699997,United States,Westbury,NY,11590,1776,Cohort 27,50936,,13K350,,,,,,,,,,,,11,,CTT/ICT,,,,,Science,2/6/2017,Developing,Ineffective,Developing,"e to recommendations made by his Principal, Assistant Principal, or Mentor.  He has received three ineffective ratings from the Administration and has not implemented their recommendations.  He also has not implemented the recommendations made by his Mentor.",Developing,Developing,Developing,He continues to speak / teach even when no one is listening.,Ineffective,Developing,Ineffective,Student participation remains limited.  Lesson plans are often not written.  Pacing of instruction remains poor.  The period ends before instruction has been finished.  No time for assessments.,Ineffective,He continues to do things his way and has not been receptive to my advice.,Bottom 10%,
77,2/27/2017 21:50,2/27/2017 21:56,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1488250116_58b4e504831580.03485873,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,108.6.231.60,-73.9457016,40.62519836,United States,Brooklyn,NY,11210,1796,Cohort 27,51019,,K077,,,,,,,,,,,,11,12,,,,D75,,Special Education - D75,2/27/2017,Developing+,Effective,Effective,Ms. Jadan has the basics of coherent instruction under her belt but needs to work on enhancing her enthusiasm and passion during the delivery process.  Her lessons tend to be flat and non-exciting.,Effective,Effective,Effective,"Although composed  entirely of autistic students, Ms. Jadan has high expectations for her class.  She prepares numerous learning activities (i.e., Power Point presentations, group work and independent practices) to promote comprehension.  Furthermore, she has developed effective routines and procedures to promote a positive classroom environment.",Developing+,Developing+,Effective,Ms. Jadan needs to work on promoting discussions between her students by getting them to cooperate more in group work activities and in responding to each other's comments.,Effective,Ms. Jadan incorporates suggestions well into lesson plans and is eager for feedback and recommendations.,Average,
78,2/27/2017 22:21,2/27/2017 22:26,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1488250582_58b4e6d6de2687.96632413,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,108.6.231.60,-73.9457016,40.62519836,United States,Brooklyn,NY,11210,1796,Cohort 27,50405,,K077,,,,,,,,,,9,10,11,12,,,,D75,,Special Education - D75,2/27/2017,Effective,Effective,Effective,"The focus of the lesson for this 6:1:1 class of autistic students was on self-esteem.  The lesson moved expertly through the workshop model of ""I Do"" (with the teacher modeling behavior), ""We Do"" (with students having an opportunity to participate in the activities and moving about the room) and ""You Do"" (with students breaking up into small groups first and then into an independent practice activity).",Effective+,Effective,Effective,The teacher and her two paraprofessionals ensured excellent classroom management by working closely with all students present and keeping them constantly on task.,Effective,Effective+,Effective,Key terms were defined and students were challenged to associate those terms with themselves.  All youngsters present were actively engaged and participated to the best of their ability.  Ms. Murphy and her paras monitored the students carefully to assess their progress.,Effective,"Ms. Murphy is a special young teacher working in a District 75 school.  Although a first year teacher, she understands the needs of her highly challenged students and brings a passion and enthusiasm to the task rarely seen in novices.  She works as hard in creating a warm and caring environment in her classroom as she does in developing coherent instruction.",Above Average,
79,2/27/2017 22:28,2/27/2017 22:31,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1488252495_58b4ee4f025a11.62685076,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,108.6.231.60,-73.9457016,40.62519836,United States,Brooklyn,NY,11210,1796,Cohort 27,50847,,K077,,,,,,,,,,9,10,11,12,,,,D75,,Special Education - D75,2/27/2017,Developing+,Developing+,Developing+,The focus of the lesson was on making monetary change using the relationship between quarters and dollars.  The lesson moved from a Power Point presentation to a guided practice activity and ended with a review.,Developing,Developing,Developing,Classroom management continues to be an issue for this teacher.  Some students continue to act out in the manner of many autistic children.  We discussed ways the teacher could promote more positive student behavior by using proximity and PBIS rewards.,Developing,Developing,Developing,Students were engaged in the lesson although they required a great deal of effort by the teacher and paraprofessional to stay on focus.,Developing,"I was pleased to note that this was the first time that Ms. Ennette had a lesson plan ready to present to me at the beginning of the period.  We discussed at length her frequent non-professional behavior in missing appointments and lack of communication.  To her credit, she seemed remorseful and promised to make amends.",Below Average,
81,2/28/2017 13:30,2/28/2017 13:37,Complete,,,,English,https://mail.google.com/mail/ca/u/0/?ui=2&ik=d36864fd5c&view=pt&search=inbox&th=15a290d0b085c159&sim,https://mail.google.com/mail/ca/u/0/?ui=2&ik=d36864fd5c&view=pt&search=inbox&th=15a290d0b085c159&siml=15a290d0b085c159&siml=15a8152233387829,1488306623_58b5c1bf9335f9.98874975,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.41.145.74,-73.58139801,40.75699997,United States,Westbury,NY,11590,1726,Cohort 27,50063,,97K053,,,,,,,6,7,8,,,,,,,,D75,,Special Education - D75,2/7/2017,Effective,Effective,Effective,She is the mathematics specialist for the District 75 Site.  She makes learning mathematics interesting and fun!,Effective,Effective+,Effective+,Classroom management is in place.  Pupils arrive in the classroom eager to learn!,Effective,Effective,Effective,Calls on both volunteers and non-volunteers.  Assessment is a part of every lesson.,Effective,Highly introspective!,Top 10%,
82,2/28/2017 13:38,2/28/2017 13:46,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1488307077_58b5c385dffdf8.06175897,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.41.145.74,-73.58139801,40.75699997,United States,Westbury,NY,11590,1776,Cohort 27,50774,,97K053,,,,,,,6,7,8,,,,,,,,D75,,Special Education - D75,2/7/2017,Effective+,Effective+,Effective+,Focused on the individual needs of Children with Autism.,Effective+,Effective+,Effective+,She has created a classroom setting where children meet with success and are consistently encourage to do their best!,Effective,Effective,Effective+,Portfolio Assessment is in place.  All students are invilved in classroom activities!,Effective+,Strives for excellence fo the learners as well as for herself!  Introspection is a part of every lesson presented.,Top 10%,
83,2/28/2017 16:32,2/28/2017 16:35,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1488317552_58b5ec70276f06.04556695,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,108.6.231.60,-73.9457016,40.62519836,United States,Brooklyn,NY,11210,1796,Cohort 27,51105,,K227,,,,,,,,7,,,,,,,,,,,Science,2/28/2017,Effective,Effective,Effective,This was a very creative lesson that focused on the differences between physical and chemical changes.  The traditional mini-lesson was followed with a number of guided practice activities under teacher supervision and concluded with students creating their own T-charts showing examples of differences between the two states.  Students posted their work for display around the room and table groups then circulated among the postings to record their comments.,Effective,Effective,Effective,The teacher's expectations for high levels of learning were clearly displayed.  Classroom time was maximized due to excellent routines and procedures that have been clearly established.,Effective,Effective,Effective,"A hallmark of this lesson was the high degree of student participation.  In addition to some Talk and Turn opportunities, students were broken into table-groups to create T-charts identifying real life reactions (i.e., frying an egg, food beginning to mold, etc.) as either physical or chemical changes.  When these T-charts were posted around the room, table-groups were then challenged to circulate among them to record their comments with magic markers.  All 30 students present were thoroughly engaged and stimulated.",Effective,Ms. Gentile is thoughtful and reflective about her practice.  She is currently working on expanding her differentiation skills for her ELL students.,Above Average,
